Title,Price,Bedrooms,Bathrooms,Areas,Location,Release Date,Url,Per-Sqft
"(Promo Akhir Tahun) Kediaman SEWA-BELI di Conezion, Putrajaya",1300,3,2,994,Putrajaya,"Dec 18, 18:45",https://www.mudah.my/+Promo+Akhir+Tahun+Kediaman+SEWA+BELI+di+Conezion+Putrajaya-87618913.htm,1.3078470824949697
"[SKIM SEWA BELI] Sewa Sekarang, Beli Kemudian, Condo baru di Putrajaya",1200,2,2,780,Putrajaya,"Dec 18, 15:04",https://www.mudah.my/+SKIM+SEWA+BELI+Sewa+Sekarang+Beli+Kemudian+Condo+baru+di+Putrajaya-87612908.htm,1.5384615384615385
(Cheapest) Tamara Residence Condominium Presint 8 Putrajaya For Rent,1700,3,2,1205,Putrajaya,"Dec 18, 12:55",https://www.mudah.my/+Cheapest+Tamara+Residence+Condominium+Presint+8+Putrajaya+For+Rent-86239212.htm,1.4107883817427387
CONEZION SEWA MURAH RUMAH BARU CANTIK near IOI MALL PUTRAJAYA,1200,2,2,780,Putrajaya,"Dec 18, 12:46",https://www.mudah.my/CONEZION+SEWA+MURAH+RUMAH+BARU+CANTIK+near+IOI+MALL+PUTRAJAYA-87610037.htm,1.5384615384615385
Hot area larai apartment presint 6 for rent!!,1200,3,2,1000,Putrajaya,"Dec 18, 11:25",https://www.mudah.my/Hot+area+larai+apartment+presint+6+for+rent+-87607780.htm,1.2
[Lokasi Sratetegik] Tamara Residence Apartment Presint 8 Putrajaya,1700,3,2,1205,Putrajaya,"Dec 18, 08:50",https://www.mudah.my/+Lokasi+Sratetegik+Tamara+Residence+Apartment+Presint+8+Putrajaya-87605029.htm,1.4107883817427387
"[Rumah LengkapPerabot]Putra Intan Kondo, Putrajaya",1100,3,2,975,Putrajaya,"Dec 18, 08:50",https://www.mudah.my/+Rumah+LengkapPerabot+Putra+Intan+Kondo+Putrajaya-87605058.htm,1.1282051282051282
Dwiputra Residence Putrajaya FULLY FURNISHED near MYDIN NEXUS ALAMANDA,2200,3,3,1200,Putrajaya,"Dec 17, 23:15",https://www.mudah.my/Dwiputra+Residence+Putrajaya+FULLY+FURNISHED+near+MYDIN+NEXUS+ALAMANDA-86210982.htm,1.8333333333333333
"Condo near IOI CITY MALL, LE MERIDIAN PUTRAJAYA",2200,3,3,1410,Putrajaya,"Dec 17, 23:09",https://www.mudah.my/Condo+near+IOI+CITY+MALL+LE+MERIDIAN+PUTRAJAYA-87601894.htm,1.5602836879432624
Saujana Aster Condo Presint 11 Putrajaya,1250,3,2,1000,Putrajaya,"Dec 17, 23:01",https://www.mudah.my/Saujana+Aster+Condo+Presint+11+Putrajaya-86140761.htm,1.25
"Conezion 3R2B For Rent, Putrajaya IOI City Mall, Serdang Hospital",1600,3,2,986,Putrajaya,"Dec 17, 19:25",https://www.mudah.my/Conezion+3R2B+For+Rent+Putrajaya+IOI+City+Mall+Serdang+Hospital-87598178.htm,1.6227180527383367
UNTUK DISEWA Apartment Larai Presint 6 Putrajaya,1100,3,2,1200,Putrajaya,"Dec 17, 19:25",https://www.mudah.my/UNTUK+DISEWA+Apartment+Larai+Presint+6+Putrajaya-87597921.htm,0.9166666666666666
"Conezion Fully Furnished For Rent, IOI City Mall, Serdang Hospital",1800,3,2,986,Putrajaya,"Dec 17, 18:50",https://www.mudah.my/Conezion+Fully+Furnished+For+Rent+IOI+City+Mall+Serdang+Hospital-87597228.htm,1.8255578093306288
"Conezion Putrajaya For Rent, IOI City Mall, Serdang Hospital",1600,3,2,986,Putrajaya,"Dec 17, 18:45",https://www.mudah.my/Conezion+Putrajaya+For+Rent+IOI+City+Mall+Serdang+Hospital-87597386.htm,1.6227180527383367
"Conezion Fully Furnished, IOI City Mall, Serdang Hospital, For Rent",1600,2,2,788,Putrajaya,"Dec 17, 18:30",https://www.mudah.my/Conezion+Fully+Furnished+IOI+City+Mall+Serdang+Hospital+For+Rent-87596734.htm,2.030456852791878
FOR RENT Apartment Larai Presint 6,1300,3,2,1200,Putrajaya,"Dec 17, 17:44",https://www.mudah.my/FOR+RENT+Apartment+Larai+Presint+6-87595939.htm,1.0833333333333333
Apartment untuk disewa-putrajaya-p17,1200,3,2,1000,Putrajaya,"Dec 17, 16:40",https://www.mudah.my/Apartment+untuk+disewa+putrajaya+p17-86215559.htm,1.2
For rent apartment larai precint 6 putrajaya,1500,3,2,1000,Putrajaya,"Dec 17, 16:10",https://www.mudah.my/For+rent+apartment+larai+precint+6+putrajaya-87592888.htm,1.5
TAMARA RESIDENCE Presint 8 for rent,2100,3,2,1205,Putrajaya,"Dec 17, 15:31",https://www.mudah.my/TAMARA+RESIDENCE+Presint+8+for+rent-87592065.htm,1.7427385892116183
"[FOR RENT FULLY FURNISHED] Dwi Putra Residence Precint 15, Putrajaya",1550,3,2,950,Putrajaya,"Dec 17, 15:04",https://www.mudah.my/+FOR+RENT+FULLY+FURNISHED+Dwi+Putra+Residence+Precint+15+Putrajaya-87591231.htm,1.631578947368421
"Di sewa apartment larai presint 6, putrajaya",1100,3,2,1200,Putrajaya,"Dec 17, 14:50",https://www.mudah.my/Di+sewa+apartment+larai+presint+6+putrajaya-87590590.htm,0.9166666666666666
"Conezion, putrajaya , beside ioi cit mall, opposite hospital serdang",1500,2,2,780,Putrajaya,"Dec 17, 14:24",https://www.mudah.my/Conezion+putrajaya+beside+ioi+cit+mall+opposite+hospital+serdang-87590303.htm,1.9230769230769231
[FULLY FURNISHED FACING LAKE] Tamara Residence Presint 8 Putrajaya,2200,3,2,1205,Putrajaya,"Dec 17, 12:50",https://www.mudah.my/+FULLY+FURNISHED+FACING+LAKE+Tamara+Residence+Presint+8+Putrajaya-87587833.htm,1.8257261410788381
[Fully Furnished] Dwiputra Residences Condo Presint 15 Putrajaya,1900,3,2,950,Putrajaya,"Dec 17, 12:43",https://www.mudah.my/+Fully+Furnished+Dwiputra+Residences+Condo+Presint+15+Putrajaya-87587915.htm,2.0
New APARTMENT Seruling Presint 5 PICC Putrajaya Near School,1200,3,2,1200,Putrajaya,"Dec 17, 11:25",https://www.mudah.my/New+APARTMENT+Seruling+Presint+5+PICC+Putrajaya+Near+School-84800461.htm,1.0
[Fully Furnished] Dwiputra Residence Condo Presint 8 Putrajaya,2000,3,3,1200,Putrajaya,"Dec 17, 11:10",https://www.mudah.my/+Fully+Furnished+Dwiputra+Residence+Condo+Presint+8+Putrajaya-87585586.htm,1.6666666666666667
"Speacialist Conezion , Ready to move in",1700,3,2,996,Putrajaya,"Dec 16, 18:50",https://www.mudah.my/Speacialist+Conezion+Ready+to+move+in-87575776.htm,1.7068273092369477
Rumah Skim Sewa Beli (Year-End Promo),1200,2,2,783,Putrajaya,"Dec 16, 17:30",https://www.mudah.my/Rumah+Skim+Sewa+Beli+Year+End+Promo+-87573482.htm,1.5325670498084292
"Menyewa Sambil Membeli, SKIM SEWA BELI, Condo Baru, Conezion Residence",1200,2,2,780,Putrajaya,"Dec 16, 16:49",https://www.mudah.my/Menyewa+Sambil+Membeli+SKIM+SEWA+BELI+Condo+Baru+Conezion+Residence-87572658.htm,1.5384615384615385
Conezion residence putrajaya,1900,3,3,1278,Putrajaya,"Dec 16, 16:15",https://www.mudah.my/Conezion+residence+putrajaya-87571188.htm,1.486697965571205
Conezion Putrajaya (Fully Furnished Including Washing Machine & Dryer),1800,3,2,994,Putrajaya,"Dec 16, 12:08",https://www.mudah.my/Conezion+Putrajaya+Fully+Furnished+Including+Washing+Machine+Dryer+-83382858.htm,1.8108651911468814
"[4 Bilik, Dekat Pejabat] Apartment Selasih Presint 17 Putrajaya",1500,4,3,1500,Putrajaya,"Dec 16, 07:50",https://www.mudah.my/+4+Bilik+Dekat+Pejabat+Apartment+Selasih+Presint+17+Putrajaya-87559893.htm,1.0
Apartment baru siap aras 1 dekat alamanda putrajaya,1400,3,2,1000,Putrajaya,"Dec 16, 07:48",https://www.mudah.my/Apartment+baru+siap+aras+1+dekat+alamanda+putrajaya-87560006.htm,1.4
"[Facing Lake,Fully Furnished] Tamara Residence Presint 8 Putrajaya",2200,3,2,1205,Putrajaya,"Dec 16, 07:26",https://www.mudah.my/+Facing+Lake+Fully+Furnished+Tamara+Residence+Presint+8+Putrajaya-87559828.htm,1.8257261410788381
"[Sewa Putrajaya, Rumah Besar] Apartment Palma Presint 11, Putrajaya",1200,3,2,1200,Putrajaya,"Dec 15, 22:30",https://www.mudah.my/+Sewa+Putrajaya+Rumah+Besar+Apartment+Palma+Presint+11+Putrajaya-87556999.htm,1.0
Dwiputra Partially furnished available in January,1400,3,3,1200,Putrajaya,"Dec 15, 21:57",https://www.mudah.my/Dwiputra+Partially+furnished+available+in+January-87556703.htm,1.1666666666666667
"For Rent Tamara Residence , Presint 8 Putrajaya",1700,3,2,1205,Putrajaya,"Dec 15, 16:25",https://www.mudah.my/For+Rent+Tamara+Residence+Presint+8+Putrajaya-82685713.htm,1.4107883817427387
"[NICE CONDO] For Rent : Dwiputra Condo at Presint 15, Putrajaya",1800,4,3,950,Putrajaya,"Dec 15, 16:10",https://www.mudah.my/+NICE+CONDO+For+Rent+Dwiputra+Condo+at+Presint+15+Putrajaya-87549071.htm,1.894736842105263
"[Fully Furnished]Specialist Conezion, Serdang Hospital, Readyto move i",1500,2,2,786,Putrajaya,"Dec 15, 14:50",https://www.mudah.my/+Fully+Furnished+Specialist+Conezion+Serdang+Hospital+Readyto+move+i-87546244.htm,1.9083969465648856
"[Cheapest]Conezion Putrajaya, Near IOI City Mall,Fully Furnished",1700,3,2,996,Putrajaya,"Dec 15, 14:47",https://www.mudah.my/+Cheapest+Conezion+Putrajaya+Near+IOI+City+Mall+Fully+Furnished-87546506.htm,1.7068273092369477
"[Partially Furnished] Conezion Specialist, Ready to move in",1350,2,2,783,Putrajaya,"Dec 15, 14:27",https://www.mudah.my/+Partially+Furnished+Conezion+Specialist+Ready+to+move+in-87546068.htm,1.7241379310344827
"Rumah Sewa Dwi Putra Residence, House for Rent Putrajaya Precint 15",1550,2,2,950,Putrajaya,"Dec 15, 13:26",https://www.mudah.my/Rumah+Sewa+Dwi+Putra+Residence+House+for+Rent+Putrajaya+Precint+15-87544766.htm,1.631578947368421
"Condominium Saujana Aster, Presint 11, Putrajaya",1500,3,2,861,Putrajaya,"Dec 15, 12:30",https://www.mudah.my/Condominium+Saujana+Aster+Presint+11+Putrajaya-87543466.htm,1.7421602787456445
Apartment Larai Presint 6 Putrajaya,1100,3,2,1200,Putrajaya,"Dec 15, 12:25",https://www.mudah.my/Apartment+Larai+Presint+6+Putrajaya-87543036.htm,0.9166666666666666
Apartment Larai Presint 6 For Rent,1100,3,2,1200,Putrajaya,"Dec 15, 11:44",https://www.mudah.my/Apartment+Larai+Presint+6+For+Rent-87542429.htm,0.9166666666666666
"Apartmen melinjau presint 11, putrajaya",1150,3,2,1200,Putrajaya,"Dec 14, 19:15",https://www.mudah.my/Apartmen+melinjau+presint+11+putrajaya-87531024.htm,0.9583333333333334
[LAKE VIEW] Fully Furnished Tamara Residence Presint 8 Putrajaya,2500,3,2,1200,Putrajaya,"Dec 14, 18:05",https://www.mudah.my/+LAKE+VIEW+Fully+Furnished+Tamara+Residence+Presint+8+Putrajaya-85767117.htm,2.0833333333333335
"[NEW HOUSE] Saderi Apartment, Presint 16 Putrajaya",1300,3,2,1200,Putrajaya,"Dec 14, 16:25",https://www.mudah.my/+NEW+HOUSE+Saderi+Apartment+Presint+16+Putrajaya-87526802.htm,1.0833333333333333
Skim Sewa Beli - End-Year Promo,1200,2,2,783,Putrajaya,"Dec 14, 15:02",https://www.mudah.my/Skim+Sewa+Beli+End+Year+Promo-87524339.htm,1.5325670498084292
"Fully furnished condo Murah, Cantik dan Selesa",1700,3,2,956,Putrajaya,"Dec 14, 14:50",https://www.mudah.my/Fully+furnished+condo+Murah+Cantik+dan+Selesa-87524000.htm,1.7782426778242677
Rumah untuk disewa,1650,3,2,1000,Putrajaya,"Dec 14, 14:38",https://www.mudah.my/Rumah+untuk+disewa-87523555.htm,1.65
"[FULLY FURNISHED] Apartment Precint 5, Putrajaya",1800,3,2,1200,Putrajaya,"Dec 14, 14:10",https://www.mudah.my/+FULLY+FURNISHED+Apartment+Precint+5+Putrajaya-87522577.htm,1.5
"Saderi Apartment, Presint 16, Putrajaya",1300,3,2,1200,Putrajaya,"Dec 14, 12:08",https://www.mudah.my/Saderi+Apartment+Presint+16+Putrajaya-87519855.htm,1.0833333333333333
"Selasih apartment, precint 17, putrajaya",1500,3,2,1043,Putrajaya,"Dec 14, 12:05",https://www.mudah.my/Selasih+apartment+precint+17+putrajaya-85965948.htm,1.4381591562799616
"Duduk Free* Dengan SKIM SEWA BELI, Condo Baru di Putrajaya,",1200,2,2,780,Putrajaya,"Dec 14, 07:30",https://www.mudah.my/Duduk+Free+Dengan+SKIM+SEWA+BELI+Condo+Baru+di+Putrajaya+-87515173.htm,1.5384615384615385
"Conezion ioi resort, putrajaya 3bed big family unit++cozy",2100,3,2,986,Putrajaya,"Dec 13, 18:02",https://www.mudah.my/Conezion+ioi+resort+putrajaya+3bed+big+family+unit+cozy-86146306.htm,2.129817444219067
Apartment Prima Presint 11,1300,3,2,805,Putrajaya,"Dec 13, 11:10",https://www.mudah.my/Apartment+Prima+Presint+11-87501515.htm,1.6149068322981366
П�� Apartment untuk disewa,1600,3,2,1200,Putrajaya,"Dec 13, 10:02",https://www.mudah.my/+Apartment+untuk+disewa-87500293.htm,1.3333333333333333
[Lokasi Strategik] Tamara Residence Apartment Presint 8 Putrajaya,1700,3,2,1205,Putrajaya,"Dec 13, 08:05",https://www.mudah.my/+Lokasi+Strategik+Tamara+Residence+Apartment+Presint+8+Putrajaya-87498549.htm,1.4107883817427387
Apartment fully furnish,1700,3,2,1000,Putrajaya,"Dec 12, 17:51",https://www.mudah.my/Apartment+fully+furnish-87491770.htm,1.7
"[BRAND NEW HOUSE] Saderi Apartment, Presint 16 Putrajaya",1300,3,2,1200,Putrajaya,"Dec 12, 08:30",https://www.mudah.my/+BRAND+NEW+HOUSE+Saderi+Apartment+Presint+16+Putrajaya-87480481.htm,1.0833333333333333
"[Fully Furnished] Dwiputra Residence Condo, Presint 15 Putrajaya",1800,3,2,950,Putrajaya,"Dec 12, 06:10",https://www.mudah.my/+Fully+Furnished+Dwiputra+Residence+Condo+Presint+15+Putrajaya-87479795.htm,1.894736842105263
